Date,year,month,day,cfs
5/11/2008,2008,5,11,3560
5/12/2008,2008,5,12,3620
5/13/2008,2008,5,13,3590
5/14/2008,2008,5,14,3620
5/15/2008,2008,5,15,3480
5/16/2008,2008,5,16,3450
5/17/2008,2008,5,17,3360
5/18/2008,2008,5,18,3370
5/19/2008,2008,5,19,3330
5/20/2008,2008,5,20,2910
5/21/2008,2008,5,21,2610
5/22/2008,2008,5,22,2560
5/23/2008,2008,5,23,2950
5/24/2008,2008,5,24,3680
5/25/2008,2008,5,25,4390
5/26/2008,2008,5,26,4840
5/27/2008,2008,5,27,4930
5/28/2008,2008,5,28,4540
5/29/2008,2008,5,29,3900
5/30/2008,2008,5,30,3330
5/31/2008,2008,5,31,3250
6/1/2008,2008,6,1,3420
6/2/2008,2008,6,2,3800
6/3/2008,2008,6,3,3900
6/4/2008,2008,6,4,3870
6/5/2008,2008,6,5,3880
6/6/2008,2008,6,6,3810
6/7/2008,2008,6,7,3810
6/8/2008,2008,6,8,3770
6/9/2008,2008,6,9,3910
6/10/2008,2008,6,10,3990
6/11/2008,2008,6,11,4190
6/12/2008,2008,6,12,3870
6/13/2008,2008,6,13,2780
6/14/2008,2008,6,14,2740
6/15/2008,2008,6,15,2650
6/16/2008,2008,6,16,2600
6/17/2008,2008,6,17,2580
6/18/2008,2008,6,18,2540
6/19/2008,2008,6,19,2250
6/20/2008,2008,6,20,2080
6/21/2008,2008,6,21,1980
6/22/2008,2008,6,22,2060
6/23/2008,2008,6,23,2190
6/24/2008,2008,6,24,2190
6/25/2008,2008,6,25,2040
6/26/2008,2008,6,26,1790
6/27/2008,2008,6,27,1350
6/28/2008,2008,6,28,1250
6/29/2008,2008,6,29,1350
6/30/2008,2008,6,30,1370
7/1/2008,2008,7,1,1580
7/2/2008,2008,7,2,1400
7/3/2008,2008,7,3,1660
7/4/2008,2008,7,4,1710
7/5/2008,2008,7,5,1370
7/6/2008,2008,7,6,1040
7/7/2008,2008,7,7,769
7/8/2008,2008,7,8,592
7/9/2008,2008,7,9,593
7/10/2008,2008,7,10,526
7/11/2008,2008,7,11,594
7/12/2008,2008,7,12,572
7/13/2008,2008,7,13,717
7/14/2008,2008,7,14,702
7/15/2008,2008,7,15,893
7/16/2008,2008,7,16,1050
7/17/2008,2008,7,17,505
7/18/2008,2008,7,18,430
7/19/2008,2008,7,19,572
7/20/2008,2008,7,20,686
7/21/2008,2008,7,21,647
7/22/2008,2008,7,22,626
7/23/2008,2008,7,23,1150
7/24/2008,2008,7,24,847
7/25/2008,2008,7,25,1040
7/26/2008,2008,7,26,1300
7/27/2008,2008,7,27,900
7/28/2008,2008,7,28,750
7/29/2008,2008,7,29,687
7/30/2008,2008,7,30,560
7/31/2008,2008,7,31,615
8/1/2008,2008,8,1,552
8/2/2008,2008,8,2,554
8/3/2008,2008,8,3,505
8/4/2008,2008,8,4,460
8/5/2008,2008,8,5,692
8/6/2008,2008,8,6,798
8/7/2008,2008,8,7,978
8/8/2008,2008,8,8,901
8/9/2008,2008,8,9,687
8/10/2008,2008,8,10,830
8/11/2008,2008,8,11,683
8/12/2008,2008,8,12,460
8/13/2008,2008,8,13,450
8/14/2008,2008,8,14,441
8/15/2008,2008,8,15,155
8/16/2008,2008,8,16,145
8/17/2008,2008,8,17,501
8/18/2008,2008,8,18,724
8/19/2008,2008,8,19,744
8/20/2008,2008,8,20,487
8/21/2008,2008,8,21,424
8/22/2008,2008,8,22,380
8/23/2008,2008,8,23,320
8/24/2008,2008,8,24,260
8/25/2008,2008,8,25,220
8/26/2008,2008,8,26,168
8/27/2008,2008,8,27,169
8/28/2008,2008,8,28,146
8/29/2008,2008,8,29,141
8/30/2008,2008,8,30,154
8/31/2008,2008,8,31,257
9/1/2008,2008,9,1,457
9/2/2008,2008,9,2,494
9/3/2008,2008,9,3,891
9/4/2008,2008,9,4,670
9/5/2008,2008,9,5,472
9/6/2008,2008,9,6,500
9/7/2008,2008,9,7,332
9/8/2008,2008,9,8,157
9/9/2008,2008,9,9,201
9/10/2008,2008,9,10,325
9/11/2008,2008,9,11,187
9/12/2008,2008,9,12,244
9/13/2008,2008,9,13,258
9/14/2008,2008,9,14,250
9/15/2008,2008,9,15,229
9/16/2008,2008,9,16,192
9/17/2008,2008,9,17,148
9/18/2008,2008,9,18,150
9/19/2008,2008,9,19,145
9/20/2008,2008,9,20,140
9/21/2008,2008,9,21,140
9/22/2008,2008,9,22,165
9/23/2008,2008,9,23,145
9/24/2008,2008,9,24,148
9/25/2008,2008,9,25,118
9/26/2008,2008,9,26,121
9/27/2008,2008,9,27,136
9/28/2008,2008,9,28,138
9/29/2008,2008,9,29,122
9/30/2008,2008,9,30,108
10/1/2008,2008,10,1,107
10/2/2008,2008,10,2,107
10/3/2008,2008,10,3,101
10/4/2008,2008,10,4,105
10/5/2008,2008,10,5,118
10/6/2008,2008,10,6,669
10/7/2008,2008,10,7,999
10/8/2008,2008,10,8,683
10/9/2008,2008,10,9,532
10/10/2008,2008,10,10,452
10/11/2008,2008,10,11,402
10/12/2008,2008,10,12,438
10/13/2008,2008,10,13,742
10/14/2008,2008,10,14,709
10/15/2008,2008,10,15,601
10/16/2008,2008,10,16,637
10/17/2008,2008,10,17,496
10/18/2008,2008,10,18,475
10/19/2008,2008,10,19,483
10/20/2008,2008,10,20,471
10/21/2008,2008,10,21,406
10/22/2008,2008,10,22,440
10/23/2008,2008,10,23,462
10/24/2008,2008,10,24,447
10/25/2008,2008,10,25,394
10/26/2008,2008,10,26,372
10/27/2008,2008,10,27,336
10/28/2008,2008,10,28,309
10/29/2008,2008,10,29,218
10/30/2008,2008,10,30,180
10/31/2008,2008,10,31,225
11/1/2008,2008,11,1,277
11/2/2008,2008,11,2,442
11/3/2008,2008,11,3,463
11/4/2008,2008,11,4,437
11/5/2008,2008,11,5,431
11/6/2008,2008,11,6,432
11/7/2008,2008,11,7,424
11/8/2008,2008,11,8,435
11/9/2008,2008,11,9,429
11/10/2008,2008,11,10,391
11/11/2008,2008,11,11,384
11/12/2008,2008,11,12,381
11/13/2008,2008,11,13,344
11/14/2008,2008,11,14,350
11/15/2008,2008,11,15,395
11/16/2008,2008,11,16,506
11/17/2008,2008,11,17,520
11/18/2008,2008,11,18,503
11/19/2008,2008,11,19,478
11/20/2008,2008,11,20,396
11/21/2008,2008,11,21,381
11/22/2008,2008,11,22,376
11/23/2008,2008,11,23,359
11/24/2008,2008,11,24,372
11/25/2008,2008,11,25,467
11/26/2008,2008,11,26,535
11/27/2008,2008,11,27,611
11/28/2008,2008,11,28,676
11/29/2008,2008,11,29,728
11/30/2008,2008,11,30,694
12/1/2008,2008,12,1,677
12/2/2008,2008,12,2,679
12/3/2008,2008,12,3,663
12/4/2008,2008,12,4,634
12/5/2008,2008,12,5,604
12/6/2008,2008,12,6,580
12/7/2008,2008,12,7,587
12/8/2008,2008,12,8,582
12/9/2008,2008,12,9,594
12/10/2008,2008,12,10,581
12/11/2008,2008,12,11,559
12/12/2008,2008,12,12,557
12/13/2008,2008,12,13,547
12/14/2008,2008,12,14,544
12/15/2008,2008,12,15,537
12/16/2008,2008,12,16,546
12/17/2008,2008,12,17,548
12/18/2008,2008,12,18,631
12/19/2008,2008,12,19,673
12/20/2008,2008,12,20,730
12/21/2008,2008,12,21,731
12/22/2008,2008,12,22,713
12/23/2008,2008,12,23,710
12/24/2008,2008,12,24,697
12/25/2008,2008,12,25,700
12/26/2008,2008,12,26,689
12/27/2008,2008,12,27,652
12/28/2008,2008,12,28,651
12/29/2008,2008,12,29,623
12/30/2008,2008,12,30,626
12/31/2008,2008,12,31,624
1/1/2009,2009,1,1,629
1/2/2009,2009,1,2,633
1/3/2009,2009,1,3,661
1/4/2009,2009,1,4,664
1/5/2009,2009,1,5,589
1/6/2009,2009,1,6,546
1/7/2009,2009,1,7,545
1/8/2009,2009,1,8,718
1/9/2009,2009,1,9,741
1/10/2009,2009,1,10,747
1/11/2009,2009,1,11,757
1/12/2009,2009,1,12,734
1/13/2009,2009,1,13,713
1/14/2009,2009,1,14,713
1/15/2009,2009,1,15,722
1/16/2009,2009,1,16,739
1/17/2009,2009,1,17,718
1/18/2009,2009,1,18,715
1/19/2009,2009,1,19,710
1/20/2009,2009,1,20,731
1/21/2009,2009,1,21,737
1/22/2009,2009,1,22,727
1/23/2009,2009,1,23,757
1/24/2009,2009,1,24,748
1/25/2009,2009,1,25,703
1/26/2009,2009,1,26,706
1/27/2009,2009,1,27,700
1/28/2009,2009,1,28,674
1/29/2009,2009,1,29,670
1/30/2009,2009,1,30,694
1/31/2009,2009,1,31,698
2/1/2009,2009,2,1,705
2/2/2009,2009,2,2,653
2/3/2009,2009,2,3,642
2/4/2009,2009,2,4,610
2/5/2009,2009,2,5,654
2/6/2009,2009,2,6,682
2/7/2009,2009,2,7,669
2/8/2009,2009,2,8,658
2/9/2009,2009,2,9,640
2/10/2009,2009,2,10,656
2/11/2009,2009,2,11,788
2/12/2009,2009,2,12,819
2/13/2009,2009,2,13,773
2/14/2009,2009,2,14,827
2/15/2009,2009,2,15,780
2/16/2009,2009,2,16,817
2/17/2009,2009,2,17,773
2/18/2009,2009,2,18,781
2/19/2009,2009,2,19,791
2/20/2009,2009,2,20,750
2/21/2009,2009,2,21,862
2/22/2009,2009,2,22,840
2/23/2009,2009,2,23,887
2/24/2009,2009,2,24,894
2/25/2009,2009,2,25,786
2/26/2009,2009,2,26,565
2/27/2009,2009,2,27,658
2/28/2009,2009,2,28,718
3/1/2009,2009,3,1,689
3/2/2009,2009,3,2,834
3/3/2009,2009,3,3,763
3/4/2009,2009,3,4,670
3/5/2009,2009,3,5,779
3/6/2009,2009,3,6,842
3/7/2009,2009,3,7,820
3/8/2009,2009,3,8,833
3/9/2009,2009,3,9,671
3/10/2009,2009,3,10,716
3/11/2009,2009,3,11,737
3/12/2009,2009,3,12,875
3/13/2009,2009,3,13,752
3/14/2009,2009,3,14,650
3/15/2009,2009,3,15,696
3/16/2009,2009,3,16,793
3/17/2009,2009,3,17,570
3/18/2009,2009,3,18,547
3/19/2009,2009,3,19,540
3/20/2009,2009,3,20,487
3/21/2009,2009,3,21,426
3/22/2009,2009,3,22,378
3/23/2009,2009,3,23,377
3/24/2009,2009,3,24,351
3/25/2009,2009,3,25,372
3/26/2009,2009,3,26,546
3/27/2009,2009,3,27,1000
3/28/2009,2009,3,28,1280
3/29/2009,2009,3,29,1310
3/30/2009,2009,3,30,1300
3/31/2009,2009,3,31,1280
4/1/2009,2009,4,1,1230
4/2/2009,2009,4,2,1270
4/3/2009,2009,4,3,1180
4/4/2009,2009,4,4,938
4/5/2009,2009,4,5,1040
4/6/2009,2009,4,6,819
4/7/2009,2009,4,7,634
4/8/2009,2009,4,8,543
4/9/2009,2009,4,9,504
4/10/2009,2009,4,10,510
4/11/2009,2009,4,11,520
4/12/2009,2009,4,12,483
4/13/2009,2009,4,13,634
4/14/2009,2009,4,14,691
4/15/2009,2009,4,15,750
4/16/2009,2009,4,16,915
4/17/2009,2009,4,17,941
4/18/2009,2009,4,18,1080
4/19/2009,2009,4,19,1230
4/20/2009,2009,4,20,1180
4/21/2009,2009,4,21,1060
4/22/2009,2009,4,22,882
4/23/2009,2009,4,23,807
4/24/2009,2009,4,24,741
4/25/2009,2009,4,25,867
4/26/2009,2009,4,26,1330
4/27/2009,2009,4,27,1790
4/28/2009,2009,4,28,2230
4/29/2009,2009,4,29,2360
4/30/2009,2009,4,30,2210
5/1/2009,2009,5,1,2200
5/2/2009,2009,5,2,2230
5/3/2009,2009,5,3,2680
5/4/2009,2009,5,4,2980
5/5/2009,2009,5,5,2900
5/6/2009,2009,5,6,2960
5/7/2009,2009,5,7,2870
5/8/2009,2009,5,8,2850
5/9/2009,2009,5,9,2900
5/10/2009,2009,5,10,3290
5/11/2009,2009,5,11,3770
5/12/2009,2009,5,12,3610
5/13/2009,2009,5,13,3530
5/14/2009,2009,5,14,3510
5/15/2009,2009,5,15,3950
5/16/2009,2009,5,16,3890
5/17/2009,2009,5,17,4020
5/18/2009,2009,5,18,3800
5/19/2009,2009,5,19,3450
5/20/2009,2009,5,20,3120
5/21/2009,2009,5,21,2970
5/22/2009,2009,5,22,2830
5/23/2009,2009,5,23,3030
5/24/2009,2009,5,24,3240
5/25/2009,2009,5,25,3320
5/26/2009,2009,5,26,3330
5/27/2009,2009,5,27,3610
5/28/2009,2009,5,28,3460
5/29/2009,2009,5,29,3210
5/30/2009,2009,5,30,3020
5/31/2009,2009,5,31,1900
6/1/2009,2009,6,1,1340
6/2/2009,2009,6,2,1210
6/3/2009,2009,6,3,1650
6/4/2009,2009,6,4,2160
6/5/2009,2009,6,5,2290
6/6/2009,2009,6,6,2410
6/7/2009,2009,6,7,2440
6/8/2009,2009,6,8,2380
6/9/2009,2009,6,9,2310
6/10/2009,2009,6,10,2200
6/11/2009,2009,6,11,2280
6/12/2009,2009,6,12,2260
6/13/2009,2009,6,13,2280
6/14/2009,2009,6,14,1990
6/15/2009,2009,6,15,1770
6/16/2009,2009,6,16,1770
6/17/2009,2009,6,17,1600
6/18/2009,2009,6,18,1440
6/19/2009,2009,6,19,1210
6/20/2009,2009,6,20,905
6/21/2009,2009,6,21,718
6/22/2009,2009,6,22,745
6/23/2009,2009,6,23,540
6/24/2009,2009,6,24,444
6/25/2009,2009,6,25,461
6/26/2009,2009,6,26,331
6/27/2009,2009,6,27,285
6/28/2009,2009,6,28,463
6/29/2009,2009,6,29,577
6/30/2009,2009,6,30,542
7/1/2009,2009,7,1,750
7/2/2009,2009,7,2,918
7/3/2009,2009,7,3,1010
7/4/2009,2009,7,4,943
7/5/2009,2009,7,5,874
7/6/2009,2009,7,6,769
7/7/2009,2009,7,7,570
7/8/2009,2009,7,8,498
7/9/2009,2009,7,9,375
7/10/2009,2009,7,10,357
7/11/2009,2009,7,11,256
7/12/2009,2009,7,12,196
7/13/2009,2009,7,13,146
7/14/2009,2009,7,14,130
7/15/2009,2009,7,15,102
7/16/2009,2009,7,16,99.9
7/17/2009,2009,7,17,76.3
7/18/2009,2009,7,18,64.9
7/19/2009,2009,7,19,62.6
7/20/2009,2009,7,20,77.5
7/21/2009,2009,7,21,74
7/22/2009,2009,7,22,84.3
7/23/2009,2009,7,23,72.9
7/24/2009,2009,7,24,191
7/25/2009,2009,7,25,189
7/26/2009,2009,7,26,173
7/27/2009,2009,7,27,242
7/28/2009,2009,7,28,143
7/29/2009,2009,7,29,158
7/30/2009,2009,7,30,148
7/31/2009,2009,7,31,182
8/1/2009,2009,8,1,170
8/2/2009,2009,8,2,124
8/3/2009,2009,8,3,153
8/4/2009,2009,8,4,107
8/5/2009,2009,8,5,94
8/6/2009,2009,8,6,58.9
8/7/2009,2009,8,7,83
8/8/2009,2009,8,8,42.2
8/9/2009,2009,8,9,41.6
8/10/2009,2009,8,10,58.4
8/11/2009,2009,8,11,56.9
8/12/2009,2009,8,12,56.8
8/13/2009,2009,8,13,57.2
8/14/2009,2009,8,14,57.5
8/15/2009,2009,8,15,58.1
8/16/2009,2009,8,16,91.5
8/17/2009,2009,8,17,228
8/18/2009,2009,8,18,167
8/19/2009,2009,8,19,143
8/20/2009,2009,8,20,118
8/21/2009,2009,8,21,56.9
8/22/2009,2009,8,22,63.6
8/23/2009,2009,8,23,53.7
8/24/2009,2009,8,24,160
8/25/2009,2009,8,25,164
8/26/2009,2009,8,26,308
8/27/2009,2009,8,27,323
8/28/2009,2009,8,28,259
8/29/2009,2009,8,29,207
8/30/2009,2009,8,30,168
8/31/2009,2009,8,31,138
9/1/2009,2009,9,1,76.1
9/2/2009,2009,9,2,55.6
9/3/2009,2009,9,3,52.7
9/4/2009,2009,9,4,48.6
9/5/2009,2009,9,5,67.2
9/6/2009,2009,9,6,74
9/7/2009,2009,9,7,51.3
9/8/2009,2009,9,8,77.9
9/9/2009,2009,9,9,111
9/10/2009,2009,9,10,72.6
9/11/2009,2009,9,11,77.5
9/12/2009,2009,9,12,126
9/13/2009,2009,9,13,219
9/14/2009,2009,9,14,240
9/15/2009,2009,9,15,219
9/16/2009,2009,9,16,152
9/17/2009,2009,9,17,894
9/18/2009,2009,9,18,656
9/19/2009,2009,9,19,761
9/20/2009,2009,9,20,705
9/21/2009,2009,9,21,527
9/22/2009,2009,9,22,533
9/23/2009,2009,9,23,497
9/24/2009,2009,9,24,344
9/25/2009,2009,9,25,233
9/26/2009,2009,9,26,207
9/27/2009,2009,9,27,154
9/28/2009,2009,9,28,137
9/29/2009,2009,9,29,107
9/30/2009,2009,9,30,104
10/1/2009,2009,10,1,160
10/2/2009,2009,10,2,139
10/3/2009,2009,10,3,135
10/4/2009,2009,10,4,148
10/5/2009,2009,10,5,152
10/6/2009,2009,10,6,128
10/7/2009,2009,10,7,140
10/8/2009,2009,10,8,130
10/9/2009,2009,10,9,132
10/10/2009,2009,10,10,133
10/11/2009,2009,10,11,153
10/12/2009,2009,10,12,174
10/13/2009,2009,10,13,175
10/14/2009,2009,10,14,177
10/15/2009,2009,10,15,141
10/16/2009,2009,10,16,127
10/17/2009,2009,10,17,137
10/18/2009,2009,10,18,136
10/19/2009,2009,10,19,90.3
10/20/2009,2009,10,20,102
10/21/2009,2009,10,21,218
10/22/2009,2009,10,22,322
10/23/2009,2009,10,23,199
10/24/2009,2009,10,24,178
10/25/2009,2009,10,25,165
10/26/2009,2009,10,26,162
10/27/2009,2009,10,27,175
10/28/2009,2009,10,28,159
10/29/2009,2009,10,29,168
10/30/2009,2009,10,30,170
10/31/2009,2009,10,31,197
11/1/2009,2009,11,1,292
11/2/2009,2009,11,2,278
11/3/2009,2009,11,3,238
11/4/2009,2009,11,4,239
11/5/2009,2009,11,5,254
11/6/2009,2009,11,6,289
11/7/2009,2009,11,7,336
11/8/2009,2009,11,8,374
11/9/2009,2009,11,9,314
11/10/2009,2009,11,10,316
11/11/2009,2009,11,11,319
11/12/2009,2009,11,12,319
11/13/2009,2009,11,13,340
11/14/2009,2009,11,14,346
11/15/2009,2009,11,15,348
11/16/2009,2009,11,16,346
11/17/2009,2009,11,17,370
11/18/2009,2009,11,18,375
11/19/2009,2009,11,19,363
11/20/2009,2009,11,20,377
11/21/2009,2009,11,21,400
11/22/2009,2009,11,22,432
11/23/2009,2009,11,23,447
11/24/2009,2009,11,24,469
11/25/2009,2009,11,25,463
11/26/2009,2009,11,26,424
11/27/2009,2009,11,27,497
11/28/2009,2009,11,28,534
11/29/2009,2009,11,29,511
11/30/2009,2009,11,30,550
12/1/2009,2009,12,1,555
12/2/2009,2009,12,2,581
12/3/2009,2009,12,3,524
12/4/2009,2009,12,4,503
12/5/2009,2009,12,5,505
12/6/2009,2009,12,6,499
12/7/2009,2009,12,7,559
12/8/2009,2009,12,8,648
12/9/2009,2009,12,9,574
12/10/2009,2009,12,10,554
12/11/2009,2009,12,11,623
12/12/2009,2009,12,12,646
12/13/2009,2009,12,13,652
12/14/2009,2009,12,14,679
12/15/2009,2009,12,15,686
12/16/2009,2009,12,16,689
12/17/2009,2009,12,17,712
12/18/2009,2009,12,18,692
12/19/2009,2009,12,19,739
12/20/2009,2009,12,20,765
12/21/2009,2009,12,21,773
12/22/2009,2009,12,22,694
12/23/2009,2009,12,23,676
12/24/2009,2009,12,24,679
12/25/2009,2009,12,25,712
12/26/2009,2009,12,26,728
12/27/2009,2009,12,27,745
12/28/2009,2009,12,28,742
12/29/2009,2009,12,29,734
12/30/2009,2009,12,30,711
12/31/2009,2009,12,31,689
1/1/2010,2010,1,1,603
1/2/2010,2010,1,2,547
1/3/2010,2010,1,3,590
1/4/2010,2010,1,4,675
1/5/2010,2010,1,5,674
1/6/2010,2010,1,6,672
1/7/2010,2010,1,7,679
1/8/2010,2010,1,8,676
1/9/2010,2010,1,9,647
1/10/2010,2010,1,10,628
1/11/2010,2010,1,11,613
1/12/2010,2010,1,12,612
1/13/2010,2010,1,13,667
1/14/2010,2010,1,14,675
1/15/2010,2010,1,15,701
1/16/2010,2010,1,16,708
1/17/2010,2010,1,17,714
1/18/2010,2010,1,18,697
1/19/2010,2010,1,19,748
1/20/2010,2010,1,20,751
1/21/2010,2010,1,21,777
1/22/2010,2010,1,22,797
1/23/2010,2010,1,23,783
1/24/2010,2010,1,24,829
1/25/2010,2010,1,25,797
1/26/2010,2010,1,26,790
1/27/2010,2010,1,27,751
1/28/2010,2010,1,28,746
1/29/2010,2010,1,29,730
1/30/2010,2010,1,30,717
1/31/2010,2010,1,31,722
2/1/2010,2010,2,1,702
2/2/2010,2010,2,2,708
2/3/2010,2010,2,3,710
2/4/2010,2010,2,4,709
2/5/2010,2010,2,5,722
2/6/2010,2010,2,6,739
2/7/2010,2010,2,7,757
2/8/2010,2010,2,8,757
2/9/2010,2010,2,9,749
2/10/2010,2010,2,10,740
2/11/2010,2010,2,11,739
2/12/2010,2010,2,12,723
2/13/2010,2010,2,13,705
2/14/2010,2010,2,14,725
2/15/2010,2010,2,15,742
2/16/2010,2010,2,16,723
2/17/2010,2010,2,17,729
2/18/2010,2010,2,18,726
2/19/2010,2010,2,19,704
2/20/2010,2010,2,20,675
2/21/2010,2010,2,21,595
2/22/2010,2010,2,22,464
2/23/2010,2010,2,23,585
2/24/2010,2010,2,24,611
2/25/2010,2010,2,25,614
2/26/2010,2010,2,26,610
2/27/2010,2010,2,27,600
2/28/2010,2010,2,28,610
3/1/2010,2010,3,1,570
3/2/2010,2010,3,2,544
3/3/2010,2010,3,3,545
3/4/2010,2010,3,4,540
3/5/2010,2010,3,5,505
3/6/2010,2010,3,6,469
3/7/2010,2010,3,7,510
3/8/2010,2010,3,8,530
3/9/2010,2010,3,9,560
3/10/2010,2010,3,10,640
3/11/2010,2010,3,11,600
3/12/2010,2010,3,12,603
3/13/2010,2010,3,13,608
3/14/2010,2010,3,14,601
3/15/2010,2010,3,15,604
3/16/2010,2010,3,16,598
3/17/2010,2010,3,17,524
3/18/2010,2010,3,18,561
3/19/2010,2010,3,19,577
3/20/2010,2010,3,20,565
3/21/2010,2010,3,21,598
3/22/2010,2010,3,22,617
3/23/2010,2010,3,23,597
3/24/2010,2010,3,24,584
3/25/2010,2010,3,25,604
3/26/2010,2010,3,26,658
3/27/2010,2010,3,27,686
3/28/2010,2010,3,28,707
3/29/2010,2010,3,29,708
3/30/2010,2010,3,30,661
3/31/2010,2010,3,31,581
4/1/2010,2010,4,1,588
4/2/2010,2010,4,2,664
4/3/2010,2010,4,3,782
4/4/2010,2010,4,4,795
4/5/2010,2010,4,5,823
4/6/2010,2010,4,6,757
4/7/2010,2010,4,7,885
4/8/2010,2010,4,8,906
4/9/2010,2010,4,9,802
4/10/2010,2010,4,10,713
4/11/2010,2010,4,11,605
4/12/2010,2010,4,12,631
4/13/2010,2010,4,13,659
4/14/2010,2010,4,14,934
4/15/2010,2010,4,15,1790
4/16/2010,2010,4,16,2150
4/17/2010,2010,4,17,2440
4/18/2010,2010,4,18,2560
4/19/2010,2010,4,19,2650
4/20/2010,2010,4,20,2230
4/21/2010,2010,4,21,2130
4/22/2010,2010,4,22,2500
4/23/2010,2010,4,23,2750
4/24/2010,2010,4,24,2700
4/25/2010,2010,4,25,2590
4/26/2010,2010,4,26,2720
4/27/2010,2010,4,27,2820
4/28/2010,2010,4,28,2410
4/29/2010,2010,4,29,2310
4/30/2010,2010,4,30,2370
5/1/2010,2010,5,1,2300
5/2/2010,2010,5,2,2270
5/3/2010,2010,5,3,2340
5/4/2010,2010,5,4,2350
5/5/2010,2010,5,5,2460
5/6/2010,2010,5,6,2470
5/7/2010,2010,5,7,2300
5/8/2010,2010,5,8,2260
5/9/2010,2010,5,9,2310
5/10/2010,2010,5,10,2380
5/11/2010,2010,5,11,2310
5/12/2010,2010,5,12,2590
5/13/2010,2010,5,13,2560
5/14/2010,2010,5,14,2240
5/15/2010,2010,5,15,2060
5/16/2010,2010,5,16,1830
5/17/2010,2010,5,17,1770
5/18/2010,2010,5,18,1690
5/19/2010,2010,5,19,1710
5/20/2010,2010,5,20,2100
5/21/2010,2010,5,21,2260
5/22/2010,2010,5,22,2920
5/23/2010,2010,5,23,3000
5/24/2010,2010,5,24,3180
5/25/2010,2010,5,25,3630
5/26/2010,2010,5,26,3360
5/27/2010,2010,5,27,2530
5/28/2010,2010,5,28,2140
5/29/2010,2010,5,29,2180
5/30/2010,2010,5,30,2170
5/31/2010,2010,5,31,2100
6/1/2010,2010,6,1,2060
6/2/2010,2010,6,2,2160
6/3/2010,2010,6,3,2260
6/4/2010,2010,6,4,2130
6/5/2010,2010,6,5,1980
6/6/2010,2010,6,6,1970
6/7/2010,2010,6,7,1910
6/8/2010,2010,6,8,1830
6/9/2010,2010,6,9,1640
6/10/2010,2010,6,10,1270
6/11/2010,2010,6,11,1010
6/12/2010,2010,6,12,983
6/13/2010,2010,6,13,942
6/14/2010,2010,6,14,774
6/15/2010,2010,6,15,605
6/16/2010,2010,6,16,448
6/17/2010,2010,6,17,384
6/18/2010,2010,6,18,348
6/19/2010,2010,6,19,325
6/20/2010,2010,6,20,299
6/21/2010,2010,6,21,272
6/22/2010,2010,6,22,224
6/23/2010,2010,6,23,170
6/24/2010,2010,6,24,143
6/25/2010,2010,6,25,119
6/26/2010,2010,6,26,97.1
6/27/2010,2010,6,27,130
6/28/2010,2010,6,28,155
6/29/2010,2010,6,29,293
6/30/2010,2010,6,30,340
7/1/2010,2010,7,1,390
7/2/2010,2010,7,2,320
7/3/2010,2010,7,3,276
7/4/2010,2010,7,4,243
7/5/2010,2010,7,5,259
7/6/2010,2010,7,6,361
7/7/2010,2010,7,7,243
7/8/2010,2010,7,8,170
7/9/2010,2010,7,9,171
7/10/2010,2010,7,10,176
7/11/2010,2010,7,11,170
7/12/2010,2010,7,12,159
7/13/2010,2010,7,13,140
7/14/2010,2010,7,14,128
7/15/2010,2010,7,15,120
7/16/2010,2010,7,16,114
7/17/2010,2010,7,17,91.2
7/18/2010,2010,7,18,85.8
7/19/2010,2010,7,19,80.6
7/20/2010,2010,7,20,71.3
7/21/2010,2010,7,21,82
7/22/2010,2010,7,22,91.7
7/23/2010,2010,7,23,41.7
7/24/2010,2010,7,24,201
7/25/2010,2010,7,25,413
7/26/2010,2010,7,26,1060
7/27/2010,2010,7,27,729
7/28/2010,2010,7,28,1040
7/29/2010,2010,7,29,919
7/30/2010,2010,7,30,787
7/31/2010,2010,7,31,687
8/1/2010,2010,8,1,820
8/2/2010,2010,8,2,857
8/3/2010,2010,8,3,996
8/4/2010,2010,8,4,957
8/5/2010,2010,8,5,1100
8/6/2010,2010,8,6,1130
8/7/2010,2010,8,7,1010
8/8/2010,2010,8,8,837
8/9/2010,2010,8,9,634
8/10/2010,2010,8,10,502
8/11/2010,2010,8,11,390
8/12/2010,2010,8,12,181
8/13/2010,2010,8,13,146
8/14/2010,2010,8,14,109
8/15/2010,2010,8,15,116
8/16/2010,2010,8,16,458
8/17/2010,2010,8,17,169
8/18/2010,2010,8,18,272
8/19/2010,2010,8,19,604
8/20/2010,2010,8,20,441
8/21/2010,2010,8,21,1020
8/22/2010,2010,8,22,585
8/23/2010,2010,8,23,288
8/24/2010,2010,8,24,252
8/25/2010,2010,8,25,152
8/26/2010,2010,8,26,144
8/27/2010,2010,8,27,99.2
8/28/2010,2010,8,28,87.1
8/29/2010,2010,8,29,80
8/30/2010,2010,8,30,95.4
8/31/2010,2010,8,31,91.8
9/1/2010,2010,9,1,76.7
9/2/2010,2010,9,2,83.7
9/3/2010,2010,9,3,76.8
9/4/2010,2010,9,4,72.5
9/5/2010,2010,9,5,64.2
9/6/2010,2010,9,6,55.3
9/7/2010,2010,9,7,45.7
9/8/2010,2010,9,8,42.6
9/9/2010,2010,9,9,42.9
9/10/2010,2010,9,10,44.9
9/11/2010,2010,9,11,41.4
9/12/2010,2010,9,12,42.1
