Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,year,month,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Min,Air_Temp_Min,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,NelsonNum,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,SumOfLarval,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD20-137,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,9/28/2020,2020,9,202010,75,0.65,,,11.85,1132,1289,7.82,RKD20-137-18,18,,BW,,regular,,,15.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,33,33,,,,,,1
RKD20-137,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,9/28/2020,2020,9,202010,75,0.65,,,11.85,1132,1289,7.82,RKD20-137-19,19,,MCSHPO,,larval,,,4.7,,,,,NO FISH,,,,,,,,,1
RKD20-137,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,9/28/2020,2020,9,202010,75,0.65,,,11.85,1132,1289,7.82,RKD20-137-20,20,,MCSHPO,,larval,,,6.3,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD20-137,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,9/28/2020,2020,9,202010,75,0.65,,,11.85,1132,1289,7.82,RKD20-137-20,20,,MCSHPO,,larval,,,6.3,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,10.2,1,,1,,0,,,1
RKD20-137,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,9/28/2020,2020,9,202010,75,0.65,,,11.85,1132,1289,7.82,RKD20-137-20,20,,MCSHPO,,larval,,,6.3,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-1,1,,IP,,regular,,,12,69,Clupeidae,Dorosoma,cepedianum,DORCEP,,10,10,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-1,1,,IP,,regular,,,12,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,21,21,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-1,1,,IP,,regular,,,12,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-1,1,,IP,,regular,,,12,81,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-2,2,,IP,,regular,,,15,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-2,2,,IP,,regular,,,15,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-2,2,,IP,,regular,,,15,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-3,3,,IP,,regular,,,18.75,69,Clupeidae,Dorosoma,cepedianum,DORCEP,,4,4,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-3,3,,IP,,regular,,,18.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,19,19,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-3,3,,IP,,regular,,,18.75,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-3,3,,IP,,regular,,,18.75,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-4,4,,IP,,regular,,,9,69,Clupeidae,Dorosoma,cepedianum,DORCEP,,223,223,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-4,4,,IP,,regular,,,9,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-4,4,,IP,,regular,,,9,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-4,4,,IP,,regular,,,9,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,4,4,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-5,5,,IP,,regular,,,21,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-5,5,,IP,,regular,,,21,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-5,5,,IP,,regular,,,21,76,Cyprinidae,Hybognathus,amarus,HYBAMA,27,1,1,,,0,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-5,5,,IP,,regular,,,21,76,Cyprinidae,Hybognathus,amarus,HYBAMA,32,1,1,,,0,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-5,5,,IP,,regular,,,21,76,Cyprinidae,Hybognathus,amarus,HYBAMA,64,1,1,,,1,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-6,6,,IP,,regular,,,25.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,18,18,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-6,6,,IP,,regular,,,25.5,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-6,6,,IP,,regular,,,25.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,28,1,1,,,0,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-6,6,,IP,,regular,,,25.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,6,6,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-7,7,,IP,,larval,,,5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-7,7,,IP,,larval,,,5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,10.4,1,,1,,0,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-7,7,,IP,,larval,,,5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,5,5,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-8,8,,IP,,larval,,,5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD20-138,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,9/28/2020,2020,9,202010,2,0.64,,,10.1,1072,1270,8.24,RKD20-138-8,8,,IP,,larval,,,5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,,1
RKD20-139,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,9/28/2020,2020,9,202010,2,0.81,,,3,1604,1620,8.26,RKD20-139-1,1,,IP,,larval,,,7.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,3,3,,,,,,1
RKD20-140,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,9/29/2020,2020,9,202010,,,,,,,,,-,,,,,,,,,,,,,SITE DRY,,,,,,,,,1
RKD20-141,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,92,"Rio Grande, ca. 4.5 mi upstream of US HWY 380 bridge crossing, San Antonio.",13,328151,3761487,9/29/2020,2020,9,202010,,,,,,,,,-,,,,,,,,,,,,,SITE DRY,,,,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-1,1,,MCRU,,regular,,,33,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,18,18,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-2,2,,MCRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,10,10,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-3,3,,BW,,regular,,,18,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-3,3,,BW,,regular,,,18,212,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-4,4,,MCSHRU,,regular,,,28.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,64,64,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-5,5,,MCRU,,regular,,,33,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,37,37,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-5,5,,MCRU,,regular,,,33,81,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-6,6,,MCRU,,regular,,,35.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,39,39,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-7,7,,MCPO,,regular,,,18,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,122,122,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-7,7,,MCPO,,regular,,,18,81,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-8,8,,MCPO,,regular,,,16,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,42,42,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-9,9,,MCSHPO,,regular,,,17.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,29,29,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-10,10,,MCSHPO,,regular,,,27,,,,,NO FISH,,,,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-11,11,,MCSHPO,,regular,,,22.25,,,,,NO FISH,,,,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-12,12,,MCSHRU,,regular,,,38.5,,,,,NO FISH,,,,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-13,13,,MCSHRU,,regular,,,33.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,169,169,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-14,14,,MCSHRU,,regular,,,31.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,15,15,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-15,15,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,19,19,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-16,16,,MCSHRU,,regular,,,30.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-17,17,,BW,,regular,,,20.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,322,322,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-18,18,,MCSHPO,,regular,,,18.25,,,,,NO FISH,,,,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-19,19,,BW,,larval,,,4.5,,,,,NO FISH,,,,,,,,,1
RKD20-142,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,9/29/2020,2020,9,202010,9,0.42,,,10.2,707,838,8.32,RKD20-142-20,20,,BW,,larval,,,3.9,,,,,NO FISH,,,,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-1,1,,MCRU,,regular,,,35.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,54,54,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-2,2,,MCRU,,regular,,,28.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,58,58,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-3,3,,MCRU,,regular,,,30.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,23,23,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-4,4,,MCRU,,regular,,,26.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-5,5,,MCSHRU,,regular,,,34,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,24,24,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-6,6,,MCSHPO,,regular,,,21.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,30,30,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-7,7,,MCSHPO,,regular,,,25,,,,,NO FISH,,,,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-8,8,,MCSHPO,,regular,,,18,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD20-143,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,9/29/2020,2020,9,202010,9,0.44,,,10.3,812,898,8.24,RKD20-143-8,8,,MCSHPO,,regular,,,18,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
